;Energy_5
2022-06-06 15:00:00+02:00;-0.18538909231778392
2022-06-06 15:15:00+02:00;-0.18492271864307658
2022-06-06 15:30:00+02:00;-0.18445634496836924
2022-06-06 15:45:00+02:00;-0.1841125528939626
2022-06-06 16:00:00+02:00;-0.18397165450281236
2022-06-06 16:15:00+02:00;-0.1836194965864312
2022-06-06 16:30:00+02:00;-0.18326725060855556
2022-06-06 16:45:00+02:00;-0.18293332142152946
2022-06-06 17:00:00+02:00;-0.1825106262480787
2022-06-06 17:15:00+02:00;-0.1823330942752294
2022-06-06 17:30:00+02:00;-0.1822105126749287
2022-06-06 17:45:00+02:00;-0.1819470326834777
2022-06-06 18:00:00+02:00;-0.18178781750147793
2022-06-06 18:15:00+02:00;-0.1816652359011772
2022-06-06 18:30:00+02:00;-0.18153279141349596
2022-06-06 18:45:00+02:00;-0.1814355715236023
2022-06-06 19:00:00+02:00;-0.18131158093939007
2022-06-06 19:15:00+02:00;-0.18121577003340789
2022-06-06 19:30:00+02:00;-0.18114532083783277
2022-06-06 19:45:00+02:00;-0.18108332554572665
2022-06-06 20:00:00+02:00;-0.1810579638353196
2022-06-06 20:15:00+02:00;-0.1810396470444701
2022-06-06 20:30:00+02:00;-0.18102133025362055
2022-06-06 20:45:00+02:00;-0.18101287635015154
2022-06-06 21:00:00+02:00;-0.18100442244668252
2022-06-06 21:15:00+02:00;-0.1809959685432135
2022-06-06 21:30:00+02:00;-0.18098610565583298
2022-06-06 21:45:00+02:00;-0.18098610565583298
2022-06-06 22:00:00+02:00;-0.18098610565583298
2022-06-06 22:15:00+02:00;-0.18098610565583298
2022-06-06 22:30:00+02:00;-0.18098610565583298
2022-06-07 04:45:00+02:00;-0.18098610565583298
2022-06-07 05:00:00+02:00;-0.18098610565583298
2022-06-07 05:15:00+02:00;-0.18098610565583298
2022-06-07 05:30:00+02:00;-0.18098610565583298
2022-06-07 05:45:00+02:00;-0.18098610565583298
2022-06-07 06:00:00+02:00;-0.18097765175236397
2022-06-07 06:15:00+02:00;-0.18096919784889495
2022-06-07 06:30:00+02:00;-0.1809508810580454
2022-06-07 06:45:00+02:00;-0.18093397325110738
2022-06-07 07:00:00+02:00;-0.1808888857659393
2022-06-07 07:15:00+02:00;-0.18083675336121371
2022-06-07 07:30:00+02:00;-0.18074798737478906
2022-06-07 07:45:00+02:00;-0.1806606303722759
2022-06-07 08:00:00+02:00;-0.18056341048238223
2022-06-07 08:15:00+02:00;-0.18042251209123197
2022-06-07 08:30:00+02:00;-0.18025625198967468
2022-06-07 08:45:00+02:00;-0.18018439381018805
2022-06-07 09:00:00+02:00;-0.18011535359852443
2022-06-07 09:15:00+02:00;-0.18001813370863076
2022-06-07 09:30:00+02:00;-0.17991245991526805
2022-06-07 09:45:00+02:00;-0.17975324473326829
2022-06-07 10:00:00+02:00;-0.17953344324307388
2022-06-07 10:15:00+02:00;-0.1792601003642424
2022-06-07 10:30:00+02:00;-0.17898816646932242
2022-06-07 10:45:00+02:00;-0.17866269118576533
2022-06-07 11:00:00+02:00;-0.17835271472523476
2022-06-07 11:15:00+02:00;-0.17816813783282795
2022-06-07 11:30:00+02:00;-0.17799201484389013
2022-06-07 11:45:00+02:00;-0.17782443381991578
2022-06-07 12:00:00+02:00;-0.17768353542876553
2022-06-07 12:15:00+02:00;-0.1775524999249958
2022-06-07 12:30:00+02:00;-0.17737637693605798
2022-06-07 12:45:00+02:00;-0.17719180004365115
2022-06-07 13:00:00+02:00;-0.1770593555559699
2022-06-07 13:15:00+02:00;-0.17695368176260723
2022-06-07 13:30:00+02:00;-0.1767775587736694
2022-06-07 13:45:00+02:00;-0.17650421589483792
2022-06-07 14:00:00+02:00;-0.17622241911253742
2022-06-07 14:15:00+02:00;-0.17608997462485618
2022-06-07 14:30:00+02:00;-0.1757546364539186
2022-06-07 14:45:00+02:00;-0.17546579475206056
2022-06-07 15:00:00+02:00;-0.17516568117891052
2022-06-07 15:15:00+02:00;-0.17507832417639738
2022-06-07 15:30:00+02:00;-0.17496278749565417
2022-06-07 15:45:00+02:00;-0.17466408290641564
2022-06-07 16:00:00+02:00;-0.17433860762285855
2022-06-07 16:15:00+02:00;-0.17413571393960217
2022-06-07 16:30:00+02:00;-0.1739680448541334
2022-06-07 16:45:00+02:00;-0.173765151170877
2022-06-07 17:00:00+02:00;-0.17362425277972676
2022-06-07 17:15:00+02:00;-0.17351857898636408
2022-06-07 17:30:00+02:00;-0.1734833543885765
2022-06-07 17:45:00+02:00;-0.17343122198385091
2022-06-07 18:00:00+02:00;-0.17322832830059456
2022-06-07 18:15:00+02:00;-0.1730268436012497
2022-06-07 18:30:00+02:00;-0.17287608232271892
2022-06-07 18:45:00+02:00;-0.1727450468189492
2022-06-07 19:00:00+02:00;-0.17265487184861303
2022-06-07 19:15:00+02:00;-0.17259428554041842
2022-06-07 19:30:00+02:00;-0.17255060703916184
2022-06-07 19:45:00+02:00;-0.17249706565052475
2022-06-07 20:00:00+02:00;-0.17245338714926817
2022-06-07 20:15:00+02:00;-0.1724266164549496
2022-06-07 20:30:00+02:00;-0.17240970864801158
2022-06-07 20:45:00+02:00;-0.17238293795369306
2022-06-07 21:00:00+02:00;-0.17237307506631253
2022-06-07 21:15:00+02:00;-0.172366030146755
2022-06-07 21:30:00+02:00;-0.172366030146755
2022-06-07 21:45:00+02:00;-0.1723561672593745
2022-06-07 22:00:00+02:00;-0.1723561672593745
2022-06-07 22:15:00+02:00;-0.1723561672593745
2022-06-07 22:30:00+02:00;-0.1723561672593745
2022-06-08 04:45:00+02:00;-0.1723561672593745
2022-06-08 05:00:00+02:00;-0.1723561672593745
2022-06-08 05:15:00+02:00;-0.1723561672593745
2022-06-08 05:30:00+02:00;-0.1723561672593745
2022-06-08 05:45:00+02:00;-0.1723561672593745
2022-06-08 06:00:00+02:00;-0.17234771335590549
2022-06-08 06:15:00+02:00;-0.17232939656505594
2022-06-08 06:30:00+02:00;-0.17231248875811792
2022-06-08 06:45:00+02:00;-0.17229417196726837
2022-06-08 07:00:00+02:00;-0.17225049346601182
2022-06-08 07:15:00+02:00;-0.17219836106128622
2022-06-08 07:30:00+02:00;-0.1721449077341436
2022-06-08 07:45:00+02:00;-0.17208432142594898
2022-06-08 08:00:00+02:00;-0.17201246324646235
2022-06-08 08:15:00+02:00;-0.1719335601474182
2022-06-08 08:30:00+02:00;-0.17185465704837408
2022-06-08 08:45:00+02:00;-0.17172221256069284
2022-06-08 09:00:00+02:00;-0.17156440636260453
2022-06-08 09:15:00+02:00;-0.17138828337366674
2022-06-08 09:30:00+02:00;-0.17118538969041036
2022-06-08 09:45:00+02:00;-0.170974042103685
2022-06-08 10:00:00+02:00;-0.1707626945169596
2022-06-08 10:15:00+02:00;-0.17057811762455277
2022-06-08 10:30:00+02:00;-0.1704724438311901
2022-06-08 10:45:00+02:00;-0.17038367784476544
2022-06-08 11:00:00+02:00;-0.1703216825526593
2022-06-08 11:15:00+02:00;-0.1702610962444647
2022-06-08 11:30:00+02:00;-0.17018078416150906
2022-06-08 11:45:00+02:00;-0.17009342715899592
2022-06-08 12:00:00+02:00;-0.17001452405995177
2022-06-08 12:15:00+02:00;-0.16993421197699612
2022-06-08 12:30:00+02:00;-0.16985530887795197
2022-06-08 12:45:00+02:00;-0.16976795187543883
2022-06-08 13:00:00+02:00;-0.16967073198554516
2022-06-08 13:15:00+02:00;-0.16957351209565147
2022-06-08 13:30:00+02:00;-0.1694678383022888
2022-06-08 13:45:00+02:00;-0.1693537106054571
2022-06-08 14:00:00+02:00;-0.16926635360294393
2022-06-08 14:15:00+02:00;-0.16915081692220071
2022-06-08 14:30:00+02:00;-0.16904514312883803
2022-06-08 14:45:00+02:00;-0.16896624002979388
2022-06-08 15:00:00+02:00;-0.16887888302728074
2022-06-08 15:15:00+02:00;-0.16879011704085609
2022-06-08 15:30:00+02:00;-0.16870980495790042
2022-06-08 15:45:00+02:00;-0.16862244795538728
2022-06-08 16:00:00+02:00;-0.16844632496644946
2022-06-08 16:15:00+02:00;-0.16827020197751164
2022-06-08 16:30:00+02:00;-0.16815607428067994
2022-06-08 16:45:00+02:00;-0.16805885439078627
2022-06-08 17:00:00+02:00;-0.16794472669395455
2022-06-08 17:15:00+02:00;-0.16776014980154774
2022-06-08 17:30:00+02:00;-0.16760093461954795
2022-06-08 17:45:00+02:00;-0.16748680692271625
2022-06-08 18:00:00+02:00;-0.1674079038236721
2022-06-08 18:15:00+02:00;-0.16734590853156597
2022-06-08 18:30:00+02:00;-0.1672937761268404
2022-06-08 18:45:00+02:00;-0.1671965562369467
2022-06-08 19:00:00+02:00;-0.16705565784579646
2022-06-08 19:15:00+02:00;-0.16693166726158423
2022-06-08 19:30:00+02:00;-0.1668443102590711
2022-06-08 19:45:00+02:00;-0.16676540716002694
2022-06-08 20:00:00+02:00;-0.16671186577138986
2022-06-08 20:15:00+02:00;-0.16665832438275274
2022-06-08 20:30:00+02:00;-0.1666245087688767
2022-06-08 20:45:00+02:00;-0.16659773807455813
2022-06-08 21:00:00+02:00;-0.16657942128370862
2022-06-08 21:15:00+02:00;-0.1665709673802396
2022-06-08 21:30:00+02:00;-0.1665625134767706
2022-06-08 21:45:00+02:00;-0.1665625134767706
2022-06-08 22:00:00+02:00;-0.1665625134767706
2022-06-08 22:15:00+02:00;-0.1665625134767706
2022-06-08 22:30:00+02:00;-0.1665625134767706
2022-06-09 04:45:00+02:00;-0.1665625134767706
2022-06-09 05:00:00+02:00;-0.1665625134767706
2022-06-09 05:15:00+02:00;-0.1665625134767706
2022-06-09 05:30:00+02:00;-0.1665625134767706
2022-06-09 05:45:00+02:00;-0.1665625134767706
2022-06-09 06:00:00+02:00;-0.16655265058939006
2022-06-09 06:15:00+02:00;-0.16655265058939006
2022-06-09 06:30:00+02:00;-0.16653574278245203
2022-06-09 06:45:00+02:00;-0.1665174259916025
2022-06-09 07:00:00+02:00;-0.16650051818466446
2022-06-09 07:15:00+02:00;-0.16647374749034594
2022-06-09 07:30:00+02:00;-0.16643852289255837
2022-06-09 07:45:00+02:00;-0.16639484439130178
2022-06-09 08:00:00+02:00;-0.16633293716069014
2022-06-09 08:15:00+02:00;-0.16620190165692042
2022-06-09 08:30:00+02:00;-0.16609481887964622
2022-06-09 08:45:00+02:00;-0.16596378337587647
2022-06-09 09:00:00+02:00;-0.1658045681938767
2022-06-09 09:15:00+02:00;-0.1656383080923194
2022-06-09 09:30:00+02:00;-0.16548754681378863
2022-06-09 09:45:00+02:00;-0.1653649652134879
2022-06-09 10:00:00+02:00;-0.16526774532359423
2022-06-09 10:15:00+02:00;-0.1651888422245501
2022-06-09 10:30:00+02:00;-0.16505639773686887
2022-06-09 10:45:00+02:00;-0.16496763175044418
2022-06-09 11:00:00+02:00;-0.16487182084446203
2022-06-09 11:15:00+02:00;-0.16478305485803738
2022-06-09 11:30:00+02:00;-0.16464215646688712
2022-06-09 11:45:00+02:00;-0.16428145658554247
2022-06-09 12:00:00+02:00;-0.16383199071777316
2022-06-09 12:15:00+02:00;-0.1633388463487473
2022-06-09 12:30:00+02:00;-0.16288233556142045
2022-06-09 12:45:00+02:00;-0.16236242049807603
2022-06-09 13:00:00+02:00;-0.1619566331315633
2022-06-09 13:15:00+02:00;-0.16157761645936913
2022-06-09 13:30:00+02:00;-0.16105770139602468
2022-06-09 13:45:00+02:00;-0.16087312450361785
2022-06-09 14:00:00+02:00;-0.16068009370774203
2022-06-09 14:15:00+02:00;-0.16058296187934282
2022-06-09 14:30:00+02:00;-0.1604688341825111
2022-06-09 14:45:00+02:00;-0.16007150071946738
2022-06-09 15:00:00+02:00;-0.1595177700422469
2022-06-09 15:15:00+02:00;-0.15898094717196443
2022-06-09 15:30:00+02:00;-0.15853993520766416
2022-06-09 15:45:00+02:00;-0.1583990368165139
2022-06-09 16:00:00+02:00;-0.15821445992410707
2022-06-09 16:15:00+02:00;-0.15798479554653216
2022-06-09 16:30:00+02:00;-0.15760718785824948
2022-06-09 16:45:00+02:00;-0.1574042941749931
2022-06-09 17:00:00+02:00;-0.1572281711860553
2022-06-09 17:15:00+02:00;-0.15688437911164868
2022-06-09 17:30:00+02:00;-0.15654199602115357
2022-06-09 17:45:00+02:00;-0.15642645934041036
2022-06-09 18:00:00+02:00;-0.15637291795177327
2022-06-09 18:15:00+02:00;-0.15629401485272912
2022-06-09 18:30:00+02:00;-0.156215111753685
2022-06-09 18:45:00+02:00;-0.1561193008477028
2022-06-09 19:00:00+02:00;-0.15598544737611006
2022-06-09 19:15:00+02:00;-0.15586286577580935
2022-06-09 19:30:00+02:00;-0.15579241658023424
2022-06-09 19:45:00+02:00;-0.1557219673846591
2022-06-09 20:00:00+02:00;-0.155651518189084
2022-06-09 20:15:00+02:00;-0.1556078396878274
2022-06-09 20:30:00+02:00;-0.15558952289697786
2022-06-09 20:45:00+02:00;-0.15558106899350885
2022-06-09 21:00:00+02:00;-0.15558106899350885
2022-06-09 21:15:00+02:00;-0.15557261509003983
2022-06-09 21:30:00+02:00;-0.1555627522026593
2022-06-09 21:45:00+02:00;-0.1555627522026593
2022-06-09 22:00:00+02:00;-0.1555627522026593
2022-06-09 22:15:00+02:00;-0.1555627522026593
2022-06-09 22:30:00+02:00;-0.1555627522026593
2022-06-10 04:45:00+02:00;-0.1555627522026593
2022-06-10 05:00:00+02:00;-0.1555627522026593
2022-06-10 05:15:00+02:00;-0.1555627522026593
2022-06-10 05:30:00+02:00;-0.1555627522026593
2022-06-10 05:45:00+02:00;-0.1555627522026593
2022-06-10 06:00:00+02:00;-0.1555627522026593
2022-06-10 06:15:00+02:00;-0.1555557072831018
2022-06-10 06:30:00+02:00;-0.15554584439572128
2022-06-10 06:45:00+02:00;-0.15552752760487176
2022-06-10 07:00:00+02:00;-0.15551061979793374
2022-06-10 07:15:00+02:00;-0.15548384910361518
2022-06-10 07:30:00+02:00;-0.15545848739320814
2022-06-10 07:45:00+02:00;-0.15541480889195156
2022-06-10 08:00:00+02:00;-0.15536972140678346
2022-06-10 08:15:00+02:00;-0.15533449680899591
2022-06-10 08:30:00+02:00;-0.1552739105008013
2022-06-10 08:45:00+02:00;-0.1552203691121642
2022-06-10 09:00:00+02:00;-0.1551583738200581
2022-06-10 09:15:00+02:00;-0.15506115393016442
2022-06-10 09:30:00+02:00;-0.15493011842639468
2022-06-10 09:45:00+02:00;-0.15480621590367694
2022-06-10 10:00:00+02:00;-0.1546737714159957
2022-06-10 10:15:00+02:00;-0.15448919452358886
2022-06-10 10:30:00+02:00;-0.15430461763118203
2022-06-10 10:45:00+02:00;-0.15407495325360712
2022-06-10 11:00:00+02:00;-0.1537847025678376
2022-06-10 11:15:00+02:00;-0.1533972319921744
2022-06-10 11:30:00+02:00;-0.153160522695042
2022-06-10 11:45:00+02:00;-0.15286040912189194
2022-06-10 12:00:00+02:00;-0.15241939715759165
2022-06-10 12:15:00+02:00;-0.15207701406709653
2022-06-10 12:30:00+02:00;-0.15179521728479603
2022-06-10 12:45:00+02:00;-0.15145987911385844
2022-06-10 13:00:00+02:00;-0.15101886714955814
2022-06-10 13:15:00+02:00;-0.1505524934748508
2022-06-10 13:30:00+02:00;-0.15012979830140005
2022-06-10 13:45:00+02:00;-0.14969019532101127
2022-06-10 14:00:00+02:00;-0.14921536774283492
2022-06-10 14:15:00+02:00;-0.14868567785360443
2022-06-10 14:30:00+02:00;-0.1482193041788971
2022-06-10 14:45:00+02:00;-0.14778815510197732
2022-06-10 15:00:00+02:00;-0.14729360174903994
2022-06-10 15:15:00+02:00;-0.1469427647550758
2022-06-10 15:30:00+02:00;-0.14657220198635065
2022-06-10 15:45:00+02:00;-0.14603537911606818
2022-06-10 16:00:00+02:00;-0.14568313313819256
2022-06-10 16:15:00+02:00;-0.1453661117581045
2022-06-10 16:30:00+02:00;-0.14512940246097206
2022-06-10 16:45:00+02:00;-0.14495187048812275
2022-06-10 17:00:00+02:00;-0.14480251819350348
2022-06-10 17:15:00+02:00;-0.14460948739762763
2022-06-10 17:30:00+02:00;-0.14445027221562784
2022-06-10 17:45:00+02:00;-0.14432769061532713
2022-06-10 18:00:00+02:00;-0.14418679222417688
2022-06-10 18:15:00+02:00;-0.14401912313870807
2022-06-10 18:30:00+02:00;-0.14385145405323926
2022-06-10 18:45:00+02:00;-0.14372041854946954
2022-06-10 19:00:00+02:00;-0.1435865650778768
2022-06-10 19:15:00+02:00;-0.14348230026842562
2022-06-10 19:30:00+02:00;-0.14338508037853193
2022-06-10 19:45:00+02:00;-0.14331463118295681
2022-06-10 20:00:00+02:00;-0.1432696317592832
2022-06-10 20:15:00+02:00;-0.14322595325802662
2022-06-10 20:30:00+02:00;-0.14319072866023905
2022-06-10 20:45:00+02:00;-0.14317382085330102
2022-06-10 21:00:00+02:00;-0.143156913046363
2022-06-10 21:15:00+02:00;-0.143156913046363
2022-06-10 21:30:00+02:00;-0.1431470501589825
2022-06-10 21:45:00+02:00;-0.1431470501589825
2022-06-10 22:00:00+02:00;-0.1431470501589825
2022-06-10 22:15:00+02:00;-0.1431470501589825
2022-06-10 22:30:00+02:00;-0.1431470501589825
2022-06-11 04:45:00+02:00;-0.1431470501589825
2022-06-11 05:00:00+02:00;-0.1431470501589825
2022-06-11 05:15:00+02:00;-0.1431470501589825
2022-06-11 05:30:00+02:00;-0.1431470501589825
2022-06-11 05:45:00+02:00;-0.1431470501589825
2022-06-11 06:00:00+02:00;-0.14313859625551348
2022-06-11 06:15:00+02:00;-0.14312873336813295
2022-06-11 06:30:00+02:00;-0.14311182556119492
2022-06-11 06:45:00+02:00;-0.14307660096340735
2022-06-11 07:00:00+02:00;-0.14304137636561978
2022-06-11 07:15:00+02:00;-0.1429878349769827
2022-06-11 07:30:00+02:00;-0.1429357025722571
2022-06-11 07:45:00+02:00;-0.142865253376682
2022-06-11 08:00:00+02:00;-0.14277789637416882
2022-06-11 08:15:00+02:00;-0.14268913038774417
2022-06-11 08:30:00+02:00;-0.14257500269091244
2022-06-11 08:45:00+02:00;-0.14234533831333754
2022-06-11 09:00:00+02:00;-0.1421086290162051
2022-06-11 09:15:00+02:00;-0.14201986302978045
2022-06-11 09:30:00+02:00;-0.14192264313988678
2022-06-11 09:45:00+02:00;-0.1417648369417985
2022-06-11 10:00:00+02:00;-0.1415971678563297
2022-06-11 10:15:00+02:00;-0.1414294987708609
2022-06-11 10:30:00+02:00;-0.14122801407151603
2022-06-11 10:45:00+02:00;-0.14078700210721576
2022-06-11 11:00:00+02:00;-0.14039107762808353
2022-06-11 11:15:00+02:00;-0.14011773474925204
2022-06-11 11:30:00+02:00;-0.13972181027011984
2022-06-11 11:45:00+02:00;-0.1391934413033064
2022-06-11 12:00:00+02:00;-0.13873552153206808
2022-06-11 12:15:00+02:00;-0.13833818806902437
2022-06-11 12:30:00+02:00;-0.1379605803807417
2022-06-11 12:45:00+02:00;-0.13741398268457317
2022-06-11 13:00:00+02:00;-0.1369208383155473
2022-06-11 13:15:00+02:00;-0.13649814314209655
2022-06-11 13:30:00+02:00;-0.13622480026326506
2022-06-11 13:45:00+02:00;-0.13573306487815068
2022-06-11 14:00:00+02:00;-0.13544140520846965
2022-06-11 14:15:00+02:00;-0.13505393463280646
2022-06-11 14:30:00+02:00;-0.13459601486156814
2022-06-11 14:45:00+02:00;-0.13418318257549788
2022-06-11 15:00:00+02:00;-0.1338478444045603
2022-06-11 15:15:00+02:00;-0.13360127222004733
2022-06-11 15:30:00+02:00;-0.13337301682638394
2022-06-11 15:45:00+02:00;-0.13303767865544633
2022-06-11 16:00:00+02:00;-0.13258962177158853
2022-06-11 16:15:00+02:00;-0.13213874691990773
2022-06-11 16:30:00+02:00;-0.1316992320010134
2022-06-11 16:45:00+02:00;-0.13128499073103167
2022-06-11 17:00:00+02:00;-0.1309059740588375
2022-06-11 17:15:00+02:00;-0.13053682027402383
2022-06-11 17:30:00+02:00;-0.13031701878382942
2022-06-11 17:45:00+02:00;-0.13006058371193596
2022-06-11 18:00:00+02:00;-0.12976187912269743
2022-06-11 18:15:00+02:00;-0.12959421003722865
2022-06-11 18:30:00+02:00;-0.1294011792413528
2022-06-11 18:45:00+02:00;-0.129241964059353
2022-06-11 19:00:00+02:00;-0.12917151486377787
2022-06-11 19:15:00+02:00;-0.12908415786126473
2022-06-11 19:30:00+02:00;-0.12899539187484008
2022-06-11 19:45:00+02:00;-0.12893339658273395
2022-06-11 20:00:00+02:00;-0.12889817198494638
2022-06-11 20:15:00+02:00;-0.12886435637107033
2022-06-11 20:30:00+02:00;-0.1288460395802208
2022-06-11 20:45:00+02:00;-0.12882913177328276
2022-06-11 21:00:00+02:00;-0.12881081498243324
2022-06-11 21:15:00+02:00;-0.1287924981915837
2022-06-11 21:30:00+02:00;-0.1287854532720262
2022-06-11 21:45:00+02:00;-0.1287854532720262
2022-06-11 22:00:00+02:00;-0.1287854532720262
2022-06-11 22:15:00+02:00;-0.1287854532720262
2022-06-11 22:30:00+02:00;-0.1287854532720262
2022-06-12 04:45:00+02:00;-0.1287854532720262
2022-06-12 05:00:00+02:00;-0.1287854532720262
2022-06-12 05:15:00+02:00;-0.1287854532720262
2022-06-12 05:30:00+02:00;-0.1287854532720262
2022-06-12 05:45:00+02:00;-0.12877559038464567
2022-06-12 06:00:00+02:00;-0.12877559038464567
2022-06-12 06:15:00+02:00;-0.12875727359379613
2022-06-12 06:30:00+02:00;-0.12874881969032712
2022-06-12 06:45:00+02:00;-0.1287319118833891
2022-06-12 07:00:00+02:00;-0.12871359509253957
2022-06-12 07:15:00+02:00;-0.128669916591283
2022-06-12 07:30:00+02:00;-0.12855578889445127
2022-06-12 07:45:00+02:00;-0.12836980301813294
2022-06-12 08:00:00+02:00;-0.12815986441531907
2022-06-12 08:15:00+02:00;-0.1279034293434256
2022-06-12 08:30:00+02:00;-0.1276131786576561
2022-06-12 08:45:00+02:00;-0.12729615727756802
2022-06-12 09:00:00+02:00;-0.1269537741870729
2022-06-12 09:15:00+02:00;-0.12658321141834775
2022-06-12 09:30:00+02:00;-0.12618728693921555
2022-06-12 09:45:00+02:00;-0.12577313373072826
2022-06-12 10:00:00+02:00;-0.12533212176642797
2022-06-12 10:15:00+02:00;-0.12486574809172063
2022-06-12 10:30:00+02:00;-0.12438951152963278
2022-06-12 10:45:00+02:00;-0.1238977761445184
2022-06-12 11:00:00+02:00;-0.12338631498464299
2022-06-12 11:15:00+02:00;-0.12287485382476757
2022-06-12 11:30:00+02:00;-0.1223380309544851
2022-06-12 11:45:00+02:00;-0.12180120808420265
2022-06-12 12:00:00+02:00;-0.12125593131045118
2022-06-12 12:15:00+02:00;-0.1207712408448943
2022-06-12 12:30:00+02:00;-0.12024146289416936
2022-06-12 12:45:00+02:00;-0.11969627418191234
2022-06-12 13:00:00+02:00;-0.11917635911856791
2022-06-12 13:15:00+02:00;-0.11864094523219695
2022-06-12 13:30:00+02:00;-0.11812948407232153
2022-06-12 13:45:00+02:00;-0.11764479360676466
2022-06-12 14:00:00+02:00;-0.1171601031412078
2022-06-12 14:15:00+02:00;-0.11666836775609342
2022-06-12 14:30:00+02:00;-0.11615690659621801
2022-06-12 14:45:00+02:00;-0.11579479773096185
2022-06-12 15:00:00+02:00;-0.11538196544489161
2022-06-12 15:15:00+02:00;-0.11491559177018427
2022-06-12 15:30:00+02:00;-0.11444780911156544
2022-06-12 15:45:00+02:00;-0.11403506488698967
2022-06-12 16:00:00+02:00;-0.11355882832490181
2022-06-12 16:15:00+02:00;-0.11314599603883158
2022-06-12 16:30:00+02:00;-0.11270498407453129
2022-06-12 16:45:00+02:00;-0.11230060569193007
2022-06-12 17:00:00+02:00;-0.11192158901973588
2022-06-12 17:15:00+02:00;-0.1116567000443734
2022-06-12 17:30:00+02:00;-0.1113213618734358
2022-06-12 17:45:00+02:00;-0.11099588658987873
2022-06-12 18:00:00+02:00;-0.11072254371104724
2022-06-12 18:15:00+02:00;-0.11052105901170238
2022-06-12 18:30:00+02:00;-0.11034493602276456
2022-06-12 18:45:00+02:00;-0.11018712982467628
2022-06-12 19:00:00+02:00;-0.11012513453257017
2022-06-12 19:15:00+02:00;-0.11006313924046406
2022-06-12 19:30:00+02:00;-0.11000114394835794
2022-06-12 19:45:00+02:00;-0.10993914865625183
2022-06-12 20:00:00+02:00;-0.10990533304237578
2022-06-12 20:15:00+02:00;-0.10988701625152623
2022-06-12 20:30:00+02:00;-0.10987715336414572
2022-06-12 20:45:00+02:00;-0.10986024555720769
2022-06-12 21:00:00+02:00;-0.10985179165373868
2022-06-12 21:15:00+02:00;-0.10983347486288915
2022-06-12 21:30:00+02:00;-0.10983347486288915
2022-06-12 21:45:00+02:00;-0.10982502095942014
2022-06-12 22:00:00+02:00;-0.10982502095942014
2022-06-12 22:15:00+02:00;-0.10982502095942014
2022-06-12 22:30:00+02:00;-0.10982502095942014
2022-06-13 04:45:00+02:00;-0.10982502095942014
2022-06-13 05:00:00+02:00;-0.10982502095942014
2022-06-13 05:15:00+02:00;-0.10982502095942014
2022-06-13 05:30:00+02:00;-0.10982502095942014
2022-06-13 05:45:00+02:00;-0.10982502095942014
2022-06-13 06:00:00+02:00;-0.1098151580720396
2022-06-13 06:15:00+02:00;-0.10979825026510158
2022-06-13 06:30:00+02:00;-0.10977147957078304
2022-06-13 06:45:00+02:00;-0.10973625497299547
2022-06-13 07:00:00+02:00;-0.10970243935911941
2022-06-13 07:15:00+02:00;-0.10967566866480086
2022-06-13 07:30:00+02:00;-0.10963058117963279
2022-06-13 07:45:00+02:00;-0.10951645348280108
2022-06-13 08:00:00+02:00;-0.10936710118818181
2022-06-13 08:15:00+02:00;-0.1092008410866245
2022-06-13 08:30:00+02:00;-0.10912052900366886
2022-06-13 08:45:00+02:00;-0.10904162590462473
2022-06-13 09:00:00+02:00;-0.10897963061251861
2022-06-13 09:15:00+02:00;-0.10879505372011178
2022-06-13 09:30:00+02:00;-0.108654243390456
2022-06-13 09:45:00+02:00;-0.10840626222203156
2022-06-13 10:00:00+02:00;-0.10808078693847448
2022-06-13 10:15:00+02:00;-0.10766795465240424
2022-06-13 10:30:00+02:00;-0.10751719337387346
2022-06-13 10:45:00+02:00;-0.10721003488116591
2022-06-13 11:00:00+02:00;-0.10688455959760883
2022-06-13 11:15:00+02:00;-0.10647031832762709
2022-06-13 11:30:00+02:00;-0.10629419533868928
2022-06-13 11:45:00+02:00;-0.10593208647343312
2022-06-13 12:00:00+02:00;-0.10566860648198215
2022-06-13 12:15:00+02:00;-0.10537835579621263
2022-06-13 12:30:00+02:00;-0.1050782422230626
2022-06-13 12:45:00+02:00;-0.10459496074141723
2022-06-13 13:00:00+02:00;-0.10428639326479817
2022-06-13 13:15:00+02:00;-0.10386369809134742
2022-06-13 13:30:00+02:00;-0.10344100291789667
2022-06-13 13:45:00+02:00;-0.10319443073338372
2022-06-13 14:00:00+02:00;-0.1029041800476142
2022-06-13 14:15:00+02:00;-0.10245480224133936
2022-06-13 14:30:00+02:00;-0.10198701958272052
2022-06-13 14:45:00+02:00;-0.1014685135032876
2022-06-13 15:00:00+02:00;-0.10112472142888099
2022-06-13 15:15:00+02:00;-0.10071048015889923
2022-06-13 15:30:00+02:00;-0.10016520338514776
2022-06-13 15:45:00+02:00;-0.09994540189495336
2022-06-13 16:00:00+02:00;-0.09959174693316623
2022-06-13 16:15:00+02:00;-0.09930149624739672
2022-06-13 16:30:00+02:00;-0.0990112455616272
2022-06-13 16:45:00+02:00;-0.0985716425812384
2022-06-13 17:00:00+02:00;-0.09821094269989376
2022-06-13 17:15:00+02:00;-0.09788405843242518
2022-06-13 17:30:00+02:00;-0.09757549095580612
2022-06-13 17:45:00+02:00;-0.09727678636656759
2022-06-13 18:00:00+02:00;-0.09699507764576155
2022-06-13 18:15:00+02:00;-0.09683586246376176
