;Energy_1;Energy_2;Energy_3;Energy_4;Energy_5;Energy_6;Energy_7;Energy_8;Energy_Total
2022-04-01 14:45:00+02:00;443922091.0;434461787.0;402679872.0;415193729.0;160752348.0;161942921.0;159707164.0;161276644.0;2339936556.0
2022-04-01 15:00:00+02:00;443922795.0;434462523.0;402680640.0;415194433.0;160752540.0;161943033.0;159707372.0;161276836.0;2339940172.0
2022-04-01 15:15:00+02:00;443923563.0;434463323.0;402681408.0;415195169.0;160752748.0;161943241.0;159707468.0;161276948.0;2339943868.0
2022-04-01 15:30:00+02:00;443924491.0;434464283.0;402682400.0;415196097.0;160752956.0;161943337.0;159707676.0;161277140.0;2339948380.0
2022-04-01 15:45:00+02:00;443925579.0;434465403.0;402683520.0;415197121.0;160753148.0;161943529.0;159707868.0;161277332.0;2339953500.0
2022-04-01 16:00:00+02:00;443926123.0;434465947.0;402684064.0;415197633.0;160753244.0;161943625.0;159707964.0;161277444.0;2339956044.0
2022-04-01 16:15:00+02:00;443926539.0;434466363.0;402684480.0;415198017.0;160753356.0;161943737.0;159708076.0;161277444.0;2339958012.0
2022-04-01 16:30:00+02:00;443926923.0;434466779.0;402684896.0;415198433.0;160753452.0;161943833.0;159708172.0;161277540.0;2339960028.0
2022-04-01 16:45:00+02:00;443927275.0;434467131.0;402685248.0;415198721.0;160753548.0;161943929.0;159708172.0;161277652.0;2339961676.0
2022-04-01 17:00:00+02:00;443927851.0;434467707.0;402685856.0;415199297.0;160753756.0;161944025.0;159708364.0;161277748.0;2339964604.0
2022-04-01 17:15:00+02:00;443928299.0;434468155.0;402686272.0;415199681.0;160753852.0;161944137.0;159708460.0;161277844.0;2339966700.0
2022-04-01 17:30:00+02:00;443928683.0;434468571.0;402686688.0;415200065.0;160753948.0;161944233.0;159708460.0;161277940.0;2339968588.0
2022-04-01 17:45:00+02:00;443929163.0;434469019.0;402687136.0;415200481.0;160754060.0;161944329.0;159708572.0;161278036.0;2339970796.0
2022-04-01 18:00:00+02:00;443929867.0;434469723.0;402687872.0;415201153.0;160754252.0;161944441.0;159708780.0;161278148.0;2339974236.0
2022-04-01 18:15:00+02:00;443930795.0;434470651.0;402688800.0;415202017.0;160754460.0;161944633.0;159708971.0;161278340.0;2339978667.0
2022-04-01 18:30:00+02:00;443931563.0;434471451.0;402689600.0;415202753.0;160754652.0;161944841.0;159709163.0;161278548.0;2339982571.0
2022-04-01 18:45:00+02:00;443932235.0;434472091.0;402690240.0;415203361.0;160754844.0;161944937.0;159709275.0;161278644.0;2339985627.0
2022-04-01 19:00:00+02:00;443932491.0;434472347.0;402690528.0;415203617.0;160754844.0;161945033.0;159709355.0;161278740.0;2339986955.0
2022-04-01 19:15:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 19:30:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 19:45:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 20:00:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 20:15:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 20:30:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 20:45:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-01 21:00:00+02:00;;;;;;;;;
2022-04-01 21:15:00+02:00;;;;;;;;;
2022-04-01 21:30:00+02:00;;;;;;;;;
2022-04-01 21:45:00+02:00;;;;;;;;;
2022-04-01 22:00:00+02:00;;;;;;;;;
2022-04-01 22:15:00+02:00;;;;;;;;;
2022-04-01 22:30:00+02:00;;;;;;;;;
2022-04-02 02:15:00+02:00;;;;;;;;;
2022-04-02 02:30:00+02:00;;;;;;;;;
2022-04-02 02:45:00+02:00;;;;;;;;;
2022-04-02 03:00:00+02:00;;;;;;;;;
2022-04-02 03:15:00+02:00;;;;;;;;;
2022-04-02 03:30:00+02:00;;;;;;;;;
2022-04-02 03:45:00+02:00;;;;;;;;;
2022-04-02 04:00:00+02:00;;;;;;;;;
2022-04-02 04:15:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;;161945033.0;;161278740.0;
2022-04-02 04:30:00+02:00;;;;;;;;;
2022-04-02 04:45:00+02:00;;;;;;;;;
2022-04-02 05:00:00+02:00;;;;;;;;;
2022-04-02 05:15:00+02:00;;;;;;;;;
2022-04-02 05:30:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;;161945033.0;;161278740.0;
2022-04-02 05:45:00+02:00;;;;;;;;;
2022-04-02 06:00:00+02:00;;;;;;;;;
2022-04-02 06:15:00+02:00;;;;;;;;;
2022-04-02 06:30:00+02:00;;;;;;;;;
2022-04-02 06:45:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;;161278740.0;
2022-04-02 07:00:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-02 07:15:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-02 07:30:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945033.0;159709355.0;161278740.0;2339987419.0
2022-04-02 07:45:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945129.0;159709355.0;161278740.0;2339987515.0
2022-04-02 08:00:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945129.0;159709355.0;161278740.0;2339987515.0
2022-04-02 08:15:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160754956.0;161945129.0;159709355.0;161278852.0;2339987627.0
2022-04-02 08:30:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160755052.0;161945225.0;159709355.0;161278852.0;2339987819.0
2022-04-02 08:45:00+02:00;443932587.0;434472443.0;402690624.0;415203681.0;160755052.0;161945337.0;159709355.0;161278932.0;2339988011.0
2022-04-02 09:00:00+02:00;443932651.0;434472475.0;402690752.0;415203745.0;160755244.0;161945625.0;159709467.0;161279140.0;2339989099.0
2022-04-02 09:15:00+02:00;443932779.0;434472539.0;402691008.0;415203905.0;160755452.0;161946121.0;159709563.0;161279348.0;2339990715.0
2022-04-02 09:30:00+02:00;443933035.0;434472699.0;402691424.0;415204161.0;160755852.0;161946825.0;159709675.0;161279844.0;2339993515.0
2022-04-02 09:45:00+02:00;443933387.0;434472923.0;402692032.0;415204513.0;160756348.0;161948041.0;159709867.0;161280452.0;2339997563.0
2022-04-02 10:00:00+02:00;443933739.0;434473115.0;402692704.0;415204865.0;160756844.0;161949321.0;159709963.0;161281140.0;2340001691.0
2022-04-02 10:15:00+02:00;443934314.0;434473403.0;402693664.0;415205441.0;160757755.0;161951337.0;159710171.0;161282243.0;2340008328.0
2022-04-02 10:30:00+02:00;443935210.0;434473851.0;402695104.0;415206369.0;160759259.0;161953833.0;159710571.0;161283843.0;2340018040.0
2022-04-02 10:45:00+02:00;443936010.0;434474267.0;402696512.0;415207201.0;160760747.0;161956041.0;159710875.0;161285331.0;2340026984.0
2022-04-02 11:00:00+02:00;443936938.0;434474747.0;402698144.0;415208161.0;160762555.0;161958345.0;159711163.0;161287043.0;2340037096.0
2022-04-02 11:15:00+02:00;443937770.0;434475195.0;402699744.0;415209089.0;160764347.0;161960329.0;159711563.0;161288531.0;2340046568.0
2022-04-02 11:30:00+02:00;443938730.0;434475707.0;402701472.0;415210113.0;160766251.0;161962329.0;159712059.0;161290131.0;2340056792.0
2022-04-02 11:45:00+02:00;443940042.0;434476379.0;402703648.0;415211457.0;160768539.0;161964633.0;159712763.0;161291939.0;2340069400.0
2022-04-02 12:00:00+02:00;443941514.0;434477211.0;402706048.0;415212993.0;160770955.0;161967033.0;159713659.0;161293939.0;2340083352.0
2022-04-02 12:15:00+02:00;443942570.0;434477851.0;402707712.0;415214017.0;160772555.0;161968633.0;159714267.0;161295347.0;2340092952.0
2022-04-02 12:30:00+02:00;443943082.0;434478171.0;402708576.0;415214529.0;160773339.0;161969433.0;159714667.0;161296035.0;2340097832.0
2022-04-02 12:45:00+02:00;443943626.0;434478491.0;402709504.0;415215105.0;160774155.0;161970329.0;159714971.0;161296739.0;2340102920.0
2022-04-02 13:00:00+02:00;443944330.0;434478971.0;402710624.0;415215809.0;160775147.0;161971225.0;159715467.0;161297635.0;2340109208.0
2022-04-02 13:15:00+02:00;443945962.0;434480091.0;402713215.0;415217441.0;160777147.0;161973321.0;159716459.0;161299443.0;2340123079.0
2022-04-02 13:30:00+02:00;443947978.0;434481531.0;402716351.0;415219617.0;160779355.0;161975529.0;159717771.0;161301539.0;2340139671.0
2022-04-02 13:45:00+02:00;443949642.0;434482715.0;402718911.0;415221409.0;160781147.0;161977337.0;159718955.0;161303251.0;2340153367.0
2022-04-02 14:00:00+02:00;443953386.0;434485339.0;402724351.0;415225505.0;160784747.0;161980937.0;159721659.0;161306835.0;2340182759.0
2022-04-02 14:15:00+02:00;443959306.0;434489115.0;402732639.0;415231744.0;160789051.0;161985225.0;159725675.0;161311139.0;2340223894.0
2022-04-02 14:30:00+02:00;443966026.0;434493659.0;402741535.0;415238560.0;160792955.0;161989129.0;159729563.0;161315043.0;2340266470.0
2022-04-02 14:45:00+02:00;443971082.0;434497498.0;402747839.0;415243648.0;160795451.0;161991737.0;159732171.0;161317651.0;2340297077.0
2022-04-02 15:00:00+02:00;443973066.0;434498938.0;402750207.0;415245568.0;160796443.0;161992729.0;159733163.0;161318643.0;2340308757.0
2022-04-02 15:15:00+02:00;443975914.0;434501082.0;402753535.0;415248352.0;160797755.0;161994041.0;159734459.0;161319939.0;2340325077.0
2022-04-02 15:30:00+02:00;443982314.0;434506042.0;402760735.0;415254784.0;160800539.0;161996825.0;159737259.0;161322739.0;2340361237.0
2022-04-02 15:45:00+02:00;443983530.0;434506970.0;402762015.0;415255968.0;160801051.0;161997433.0;159737771.0;161323347.0;2340368085.0
2022-04-02 16:00:00+02:00;443986858.0;434509626.0;402765503.0;415259168.0;160802459.0;161998729.0;159739163.0;161324643.0;2340386149.0
2022-04-02 16:15:00+02:00;443991594.0;434513722.0;402770463.0;415263808.0;160804347.0;162000729.0;159741067.0;161326547.0;2340412277.0
2022-04-02 16:30:00+02:00;443996362.0;434518138.0;402775231.0;415268384.0;160806155.0;162002441.0;159742763.0;161328339.0;2340437813.0
2022-04-02 16:45:00+02:00;443998986.0;434520666.0;402777855.0;415270880.0;160807147.0;162003432.0;159743771.0;161329347.0;2340452084.0
2022-04-02 17:00:00+02:00;444005385.0;434527162.0;402784286.0;415276928.0;160809451.0;162005832.0;159745963.0;161331443.0;2340486450.0
2022-04-02 17:15:00+02:00;444012585.0;434534458.0;402791390.0;415283808.0;160812059.0;162008440.0;159748171.0;161333539.0;2340524450.0
2022-04-02 17:30:00+02:00;444013417.0;434535322.0;402792222.0;415284608.0;160812347.0;162008728.0;159748571.0;161333843.0;2340529058.0
2022-04-02 17:45:00+02:00;444013801.0;434535706.0;402792574.0;415284928.0;160812555.0;162008936.0;159748667.0;161334035.0;2340531202.0
2022-04-02 18:00:00+02:00;444014345.0;434536250.0;402793118.0;415285472.0;160812763.0;162009128.0;159748971.0;161334243.0;2340534290.0
2022-04-02 18:15:00+02:00;444015017.0;434536954.0;402793790.0;415286112.0;160813051.0;162009432.0;159749163.0;161334547.0;2340538066.0
2022-04-02 18:30:00+02:00;444016585.0;434538490.0;402795326.0;415287520.0;160813659.0;162010040.0;159749867.0;161335251.0;2340546738.0
2022-04-02 18:45:00+02:00;444018185.0;434540090.0;402796958.0;415289056.0;160814347.0;162010728.0;159750459.0;161335843.0;2340555666.0
2022-04-02 19:00:00+02:00;444019881.0;434541786.0;402798622.0;415290592.0;160815051.0;162011432.0;159751163.0;161336531.0;2340565058.0
2022-04-02 19:15:00+02:00;444021897.0;434543834.0;402800638.0;415292544.0;160815755.0;162012136.0;159751867.0;161337235.0;2340575906.0
2022-04-02 19:30:00+02:00;444023241.0;434545242.0;402801982.0;415293856.0;160816251.0;162012632.0;159752363.0;161337747.0;2340583314.0
2022-04-02 19:45:00+02:00;444024169.0;434546170.0;402802910.0;415294720.0;160816651.0;162013032.0;159752763.0;161338131.0;2340588546.0
2022-04-02 20:00:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 20:15:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 20:30:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 20:45:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 21:00:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 21:15:00+02:00;;;;;;;;;
2022-04-02 21:30:00+02:00;;;;;;;;;
2022-04-02 21:45:00+02:00;;;;;;;;;
2022-04-02 22:00:00+02:00;;;;;;;;;
2022-04-02 22:15:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-02 22:30:00+02:00;;;;;;;;;
2022-04-03 02:15:00+02:00;;;;;;;;;
2022-04-03 02:30:00+02:00;;;;;;;;;
2022-04-03 02:45:00+02:00;;;;;;;;;
2022-04-03 03:00:00+02:00;;;;;;;;;
2022-04-03 03:15:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;;162013128.0;;161338243.0;
2022-04-03 03:30:00+02:00;;;;;;;;;
2022-04-03 03:45:00+02:00;;;;;;;;;
2022-04-03 04:00:00+02:00;;;;;;;;;
2022-04-03 04:15:00+02:00;;;;;;;;;
2022-04-03 04:30:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;;162013128.0;;161338243.0;
2022-04-03 04:45:00+02:00;;;;;;;;;
2022-04-03 05:00:00+02:00;;;;;;;;;
2022-04-03 05:15:00+02:00;;;;;;;;;
2022-04-03 05:30:00+02:00;;;;;;;;;
2022-04-03 05:45:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;;161338243.0;
2022-04-03 06:00:00+02:00;;;;;;;;;
2022-04-03 06:15:00+02:00;;;;;;;;;
2022-04-03 06:30:00+02:00;;;;;;;;;
2022-04-03 06:45:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-03 07:00:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-03 07:15:00+02:00;444024457.0;434546490.0;402803198.0;415295008.0;160816747.0;162013128.0;159752875.0;161338243.0;2340590146.0
2022-04-03 07:30:00+02:00;444024553.0;434546586.0;402803294.0;415295104.0;160816859.0;162013240.0;159752971.0;161338339.0;2340590946.0
2022-04-03 07:45:00+02:00;444025033.0;434547066.0;402803646.0;415295519.0;160816955.0;162013320.0;159753067.0;161338547.0;2340593153.0
2022-04-03 08:00:00+02:00;444025929.0;434547930.0;402804382.0;415296319.0;160817147.0;162013640.0;159753259.0;161338739.0;2340597345.0
2022-04-03 08:15:00+02:00;444026697.0;434548698.0;402805118.0;415296991.0;160817451.0;162013928.0;159753579.0;161339043.0;2340601505.0
2022-04-03 08:30:00+02:00;444029321.0;434551226.0;402807326.0;415299359.0;160817947.0;162014232.0;159754155.0;161340051.0;2340613617.0
2022-04-03 08:45:00+02:00;444033481.0;434555226.0;402811102.0;415303071.0;160818747.0;162015336.0;159755755.0;161341747.0;2340634465.0
2022-04-03 09:00:00+02:00;444038729.0;434560250.0;402816222.0;415307743.0;160820347.0;162017336.0;159757963.0;161344035.0;2340662625.0
2022-04-03 09:15:00+02:00;444045129.0;434566425.0;402822590.0;415313535.0;160822859.0;162019928.0;159760667.0;161346739.0;2340697872.0
2022-04-03 09:30:00+02:00;444052521.0;434573561.0;402829918.0;415320191.0;160825850.0;162023032.0;159763755.0;161349746.0;2340738574.0
2022-04-03 09:45:00+02:00;444060969.0;434581753.0;402838270.0;415327839.0;160829338.0;162026440.0;159767163.0;161353234.0;2340785006.0
2022-04-03 10:00:00+02:00;444070472.0;434591065.0;402847741.0;415336479.0;160833146.0;162030232.0;159771067.0;161357138.0;2340837340.0
2022-04-03 10:15:00+02:00;444080872.0;434601273.0;402857981.0;415346015.0;160837258.0;162034440.0;159775274.0;161361346.0;2340894459.0
2022-04-03 10:30:00+02:00;444091976.0;434612249.0;402869117.0;415356351.0;160841754.0;162038920.0;159779754.0;161365842.0;2340955963.0
2022-04-03 10:45:00+02:00;444103976.0;434623961.0;402880989.0;415367326.0;160846442.0;162043640.0;159784474.0;161370546.0;2341021354.0
2022-04-03 11:00:00+02:00;444116488.0;434636472.0;402893597.0;415379038.0;160851354.0;162048632.0;159789466.0;161375538.0;2341090585.0
2022-04-03 11:15:00+02:00;444129832.0;434649656.0;402906909.0;415391390.0;160856538.0;162053832.0;159794666.0;161380834.0;2341163657.0
2022-04-03 11:30:00+02:00;444143431.0;434663064.0;402920508.0;415403966.0;160861946.0;162059336.0;159800170.0;161386242.0;2341238663.0
2022-04-03 11:45:00+02:00;444157671.0;434677208.0;402934748.0;415417214.0;160867354.0;162064728.0;159805562.0;161391842.0;2341316327.0
2022-04-03 12:00:00+02:00;444172039.0;434691608.0;402949148.0;415430653.0;160873050.0;162070535.0;159811258.0;161397538.0;2341395829.0
2022-04-03 12:15:00+02:00;444187431.0;434706903.0;402964444.0;415444925.0;160878938.0;162076327.0;159817162.0;161403538.0;2341479668.0
2022-04-03 12:30:00+02:00;444199718.0;434718967.0;402976827.0;415456285.0;160883946.0;162081431.0;159822266.0;161408530.0;2341547970.0
2022-04-03 12:45:00+02:00;444211046.0;434730103.0;402988155.0;415466781.0;160888346.0;162085927.0;159826666.0;161412945.0;2341609969.0
2022-04-03 13:00:00+02:00;444217094.0;434736087.0;402994171.0;415472445.0;160890745.0;162088231.0;159829066.0;161415345.0;2341643184.0
2022-04-03 13:15:00+02:00;444222374.0;434741431.0;402999483.0;415477405.0;160892761.0;162090327.0;159830954.0;161417345.0;2341672080.0
2022-04-03 13:30:00+02:00;444233990.0;434753143.0;403011035.0;415488669.0;160896745.0;162094231.0;159835066.0;161421441.0;2341734320.0
2022-04-03 13:45:00+02:00;444244710.0;434763670.0;403021691.0;415498844.0;160900553.0;162098119.0;159838954.0;161425233.0;2341791774.0
2022-04-03 14:00:00+02:00;444254918.0;434774038.0;403031803.0;415508700.0;160904041.0;162101639.0;159842473.0;161428833.0;2341846445.0
2022-04-03 14:15:00+02:00;444264325.0;434783126.0;403041146.0;415516988.0;160907945.0;162105543.0;159846377.0;161432737.0;2341898187.0
2022-04-03 14:30:00+02:00;444277349.0;434795830.0;403054138.0;415529148.0;160912745.0;162110423.0;159851257.0;161437649.0;2341968539.0
2022-04-03 14:45:00+02:00;444284901.0;434802998.0;403061466.0;415535708.0;160915449.0;162113127.0;159853961.0;161440449.0;2342008059.0
2022-04-03 15:00:00+02:00;444296549.0;434814902.0;403073306.0;415547036.0;160919641.0;162117431.0;159858153.0;161444641.0;2342071659.0
2022-04-03 15:15:00+02:00;444302021.0;434820470.0;403078682.0;415552124.0;160921753.0;162119431.0;159860265.0;161446641.0;2342101387.0
2022-04-03 15:30:00+02:00;444307717.0;434826261.0;403084314.0;415557595.0;160923849.0;162121623.0;159862377.0;161448849.0;2342132585.0
2022-04-03 15:45:00+02:00;444315557.0;434834261.0;403092154.0;415565083.0;160926937.0;162124743.0;159865465.0;161451937.0;2342176137.0
2022-04-03 16:00:00+02:00;444326341.0;434844981.0;403102874.0;415575067.0;160930953.0;162128839.0;159869465.0;161455953.0;2342234473.0
2022-04-03 16:15:00+02:00;444333476.0;434852213.0;403109913.0;415581819.0;160933545.0;162131431.0;159872057.0;161458545.0;2342272999.0
2022-04-03 16:30:00+02:00;444339428.0;434858133.0;403115801.0;415587355.0;160935753.0;162133527.0;159874153.0;161460737.0;2342304887.0
2022-04-03 16:45:00+02:00;444344868.0;434863605.0;403121145.0;415592251.0;160937945.0;162135830.0;159876361.0;161462929.0;2342334934.0
2022-04-03 17:00:00+02:00;444353124.0;434872085.0;403129369.0;415600315.0;160940953.0;162138822.0;159879161.0;161465745.0;2342379574.0
2022-04-03 17:15:00+02:00;444355876.0;434874869.0;403132089.0;415602875.0;160942041.0;162139926.0;159880169.0;161466737.0;2342394582.0
2022-04-03 17:30:00+02:00;444360516.0;434879445.0;403136697.0;415607195.0;160943961.0;162141830.0;159881865.0;161468337.0;2342419846.0
2022-04-03 17:45:00+02:00;444365636.0;434884789.0;403141721.0;415612155.0;160945641.0;162143526.0;159883257.0;161469841.0;2342446566.0
2022-04-03 18:00:00+02:00;444368228.0;434887477.0;403144313.0;415614683.0;160946649.0;162144438.0;159884169.0;161470737.0;2342460694.0
2022-04-03 18:15:00+02:00;444371076.0;434890452.0;403147129.0;415617435.0;160947545.0;162145430.0;159884969.0;161471633.0;2342475669.0
2022-04-03 18:30:00+02:00;444373188.0;434892628.0;403149209.0;415619483.0;160948345.0;162146118.0;159885769.0;161472449.0;2342487189.0
2022-04-03 18:45:00+02:00;444374468.0;434893940.0;403150489.0;415620699.0;160948745.0;162146630.0;159886265.0;161472945.0;2342494181.0
2022-04-03 19:00:00+02:00;444375588.0;434895092.0;403151577.0;415621755.0;160949257.0;162147030.0;159886665.0;161473345.0;2342500309.0
2022-04-03 19:15:00+02:00;444376388.0;434895892.0;403152377.0;415622523.0;160949545.0;162147334.0;159886953.0;161473745.0;2342504757.0
2022-04-03 19:30:00+02:00;444376708.0;434896180.0;403152665.0;415622779.0;160949657.0;162147526.0;159887065.0;161473841.0;2342506421.0
2022-04-03 19:45:00+02:00;444376900.0;434896404.0;403152857.0;415622939.0;160949753.0;162147638.0;159887161.0;161473937.0;2342507589.0
2022-04-03 20:00:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 20:15:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 20:30:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 20:45:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 21:00:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 21:15:00+02:00;;;;;;;;;
2022-04-03 21:30:00+02:00;;;;;;;;;
2022-04-03 21:45:00+02:00;;;;;;;;;
2022-04-03 22:00:00+02:00;;;;;;;;;
2022-04-03 22:15:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-03 22:30:00+02:00;;;;;;;;;
2022-04-04 02:15:00+02:00;;;;;;;;;
2022-04-04 02:30:00+02:00;;;;;;;;;
2022-04-04 02:45:00+02:00;;;;;;;;;
2022-04-04 03:00:00+02:00;;;;;;;;;
2022-04-04 03:15:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;;162147638.0;;161473937.0;
2022-04-04 03:30:00+02:00;;;;;;;;;
2022-04-04 03:45:00+02:00;;;;;;;;;
2022-04-04 04:00:00+02:00;;;;;;;;;
2022-04-04 04:15:00+02:00;;;;;;;;;
2022-04-04 04:30:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;;162147638.0;;161473937.0;
2022-04-04 04:45:00+02:00;;;;;;;;;
2022-04-04 05:00:00+02:00;;;;;;;;;
2022-04-04 05:15:00+02:00;;;;;;;;;
2022-04-04 05:30:00+02:00;;;;;;;;;
2022-04-04 05:45:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;;162147638.0;;161473937.0;
2022-04-04 06:00:00+02:00;;;;;;;;;
2022-04-04 06:15:00+02:00;;;;;;;;;
2022-04-04 06:30:00+02:00;;;;;;;;;
2022-04-04 06:45:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-04 07:00:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161473937.0;2342507956.0
2022-04-04 07:15:00+02:00;444376932.0;434896436.0;403152921.0;415622970.0;160949849.0;162147638.0;159887273.0;161474049.0;2342508068.0
2022-04-04 07:30:00+02:00;444377028.0;434896532.0;403153017.0;415623066.0;160949849.0;162147718.0;159887369.0;161474049.0;2342508628.0
2022-04-04 07:45:00+02:00;444377444.0;434896948.0;403153401.0;415623450.0;160950041.0;162147926.0;159887465.0;161474241.0;2342510916.0
2022-04-04 08:00:00+02:00;444378500.0;434897972.0;403154361.0;415624378.0;160950441.0;162148326.0;159887865.0;161474641.0;2342516484.0
2022-04-04 08:15:00+02:00;444380548.0;434899956.0;403156153.0;415626234.0;160950937.0;162148822.0;159888361.0;161475233.0;2342526244.0
2022-04-04 08:30:00+02:00;444383812.0;434902996.0;403158937.0;415629082.0;160951641.0;162149638.0;159889257.0;161476433.0;2342541796.0
2022-04-04 08:45:00+02:00;444385284.0;434904436.0;403160313.0;415630426.0;160952041.0;162150022.0;159889769.0;161477041.0;2342549332.0
2022-04-04 09:00:00+02:00;444386596.0;434905748.0;403161593.0;415631642.0;160952537.0;162150534.0;159890265.0;161477537.0;2342556452.0
2022-04-04 09:15:00+02:00;444388612.0;434907764.0;403163609.0;415633530.0;160953449.0;162151430.0;159891065.0;161478352.0;2342567811.0
2022-04-04 09:30:00+02:00;444393571.0;434912660.0;403168473.0;415638074.0;160955352.0;162153334.0;159893065.0;161480336.0;2342594865.0
2022-04-04 09:45:00+02:00;444398435.0;434917460.0;403173176.0;415642490.0;160957256.0;162155334.0;159895065.0;161482240.0;2342621456.0
2022-04-04 10:00:00+02:00;444403683.0;434922708.0;403178328.0;415647354.0;160959352.0;162157318.0;159897065.0;161484336.0;2342650144.0
2022-04-04 10:15:00+02:00;444409603.0;434928500.0;403184120.0;415652730.0;160961640.0;162159734.0;159899465.0;161486640.0;2342682432.0
2022-04-04 10:30:00+02:00;444413955.0;434932884.0;403188472.0;415656826.0;160963352.0;162161430.0;159901161.0;161488448.0;2342706528.0
2022-04-04 10:45:00+02:00;444419363.0;434938260.0;403193816.0;415661850.0;160965448.0;162163526.0;159903273.0;161490544.0;2342736080.0
2022-04-04 11:00:00+02:00;444424707.0;434943572.0;403199096.0;415666810.0;160967448.0;162165526.0;159905257.0;161492544.0;2342764960.0
2022-04-04 11:15:00+02:00;444431299.0;434950164.0;403205624.0;415672922.0;160969944.0;162168022.0;159907752.0;161495136.0;2342800863.0
2022-04-04 11:30:00+02:00;444437987.0;434956819.0;403212184.0;415679130.0;160972648.0;162170726.0;159910376.0;161497744.0;2342837614.0
2022-04-04 11:45:00+02:00;444444579.0;434963411.0;403218744.0;415685242.0;160975144.0;162173238.0;159912968.0;161500240.0;2342873566.0
